,Make,Mean Model Price (£),Year,Mileage,Transmission,Engine Size (L),Fuel Type,Actual Car Price (£),Indicated Value
758,vauxhall,5872.614054054054,2012,46770,Manual,1.0,Petrol,2995,Lower
759,vauxhall,4687.431330472104,2012,96387,Manual,2.0,Diesel,3489,Great
760,vauxhall,5872.614054054054,2012,44214,Manual,1.2,Petrol,3700,Great
761,vauxhall,5040.207920792079,2012,89883,Manual,2.0,Diesel,2995,Great
762,vauxhall,3086.220588235294,2012,108000,Manual,1.4,Petrol,2000,Lower
763,vauxhall,4450.92,2012,77726,Manual,2.2,Diesel,3795,Lower
764,vauxhall,4687.431330472104,2012,60000,Manual,2.0,Diesel,3995,Lower
765,vauxhall,5872.614054054054,2012,79000,Manual,1.2,Petrol,1995,Lower
766,vauxhall,5040.207920792079,2012,134000,Manual,2.0,Diesel,2495,Good
767,vauxhall,5040.207920792079,2012,59850,Manual,2.0,Diesel,4170,Great
768,vauxhall,4687.431330472104,2012,49000,Manual,1.8,Petrol,3490,Lower
769,vauxhall,5872.614054054054,2012,46000,Manual,1.2,Petrol,3495,Lower
770,vauxhall,5872.614054054054,2012,80105,Manual,1.0,Petrol,2595,Fair
771,vauxhall,5872.614054054054,2012,86000,Manual,1.4,Petrol,2795,Fair
772,vauxhall,5872.614054054054,2012,59914,Manual,1.4,Petrol,3980,Fair
773,vauxhall,4687.431330472104,2012,125000,Manual,2.0,Diesel,1995,Lower
774,vauxhall,5040.207920792079,2012,123000,Manual,2.0,Diesel,3989,Higher
775,vauxhall,4687.431330472104,2012,91000,Manual,1.7,Diesel,3095,Great
776,vauxhall,5872.614054054054,2012,86000,Manual,1.2,Petrol,2990,Fair
777,vauxhall,2624.614285714286,2012,73475,Manual,1.8,Petrol,3689,Great
778,vauxhall,3086.220588235294,2012,62000,Manual,1.7,Diesel,3495,Fair
779,vauxhall,5513.571428571428,2012,105196,Manual,2.0,Diesel,3195,Lower
780,vauxhall,4687.431330472104,2012,77000,Manual,1.4,Petrol,2999,Great
781,vauxhall,5513.571428571428,2012,44121,Manual,1.4,Petrol,4999,Great
782,vauxhall,3086.220588235294,2012,56000,Manual,1.4,Petrol,3589,Great
783,vauxhall,4687.431330472104,2012,53000,Manual,1.7,Diesel,4990,Good
784,vauxhall,5872.614054054054,2012,83761,Manual,1.0,Petrol,2290,Great
785,vauxhall,5872.614054054054,2012,102000,Manual,1.2,Petrol,1790,Great
786,vauxhall,4687.431330472104,2012,77000,Manual,2.0,Diesel,4195,Fair
787,vauxhall,5040.207920792079,2012,70000,Manual,2.0,Diesel,4350,Good
788,vauxhall,4687.431330472104,2012,96000,Manual,2.0,Diesel,3000,Lower
789,vauxhall,5872.614054054054,2012,44000,Manual,1.2,Petrol,3000,Lower
790,vauxhall,5040.207920792079,2012,69357,Manual,2.0,Diesel,3990,Great
791,vauxhall,4687.431330472104,2012,81000,Manual,1.6,Petrol,3495,Great
792,vauxhall,5872.614054054054,2012,39000,Manual,1.0,Petrol,3500,Great
793,vauxhall,5872.614054054054,2012,82000,Manual,1.2,Petrol,2750,Lower
794,vauxhall,5872.614054054054,2012,81259,Manual,1.2,Petrol,2350,Lower
795,vauxhall,5872.614054054054,2012,64849,Manual,1.2,Petrol,3295,Great
796,vauxhall,2314.214285714286,2012,40700,Manual,1.0,Petrol,2995,Great
797,vauxhall,5872.614054054054,2012,74000,Manual,1.0,Petrol,2495,Good
798,vauxhall,5872.614054054054,2012,40000,Manual,1.2,Petrol,4500,Good
799,vauxhall,4687.431330472104,2012,116000,Manual,1.3,Diesel,2450,Good
800,vauxhall,5872.614054054054,2013,85000,Manual,1.4,Petrol,2589,Lower
801,vauxhall,5872.614054054054,2013,68000,Manual,1.2,Petrol,3000,Lower
802,vauxhall,5872.614054054054,2013,70000,Manual,1.4,Petrol,3799,Good
803,vauxhall,5872.614054054054,2013,73390,Manual,1.2,Petrol,2599,Lower
804,vauxhall,4687.431330472104,2013,128000,Manual,1.4,Petrol,1995,Great
805,vauxhall,5872.614054054054,2013,91000,Manual,1.2,Petrol,1895,Lower
806,vauxhall,5040.207920792079,2013,61000,Manual,1.8,Petrol,3999,Lower
807,vauxhall,5872.614054054054,2013,65877,Manual,1.2,Petrol,3999,Good
808,vauxhall,5872.614054054054,2013,56016,Manual,1.2,Petrol,4500,Great
809,vauxhall,5040.207920792079,2013,62377,Manual,2.0,Diesel,5290,Fair
810,vauxhall,4687.431330472104,2013,78000,Manual,1.4,Petrol,3295,Lower
811,vauxhall,4687.431330472104,2013,109000,Manual,1.7,Diesel,2495,Lower
812,vauxhall,5872.614054054054,2013,69018,Manual,1.2,Petrol,3190,Fair
813,vauxhall,5040.207920792079,2013,100000,Manual,2.0,Diesel,2995,Lower
814,vauxhall,4687.431330472104,2013,75000,Manual,1.6,Petrol,4000,Great
815,vauxhall,5872.614054054054,2013,72000,Manual,1.4,Petrol,3490,Great
816,vauxhall,5040.207920792079,2013,133046,Manual,2.0,Diesel,2495,Great
817,vauxhall,5040.207920792079,2013,65000,Manual,1.8,Petrol,3995,Great
818,vauxhall,5872.614054054054,2013,92580,Manual,1.2,Petrol,1999,Lower
819,vauxhall,4687.431330472104,2013,157082,Manual,1.7,Diesel,2000,Good
820,vauxhall,4687.431330472104,2013,110215,Manual,1.7,Diesel,2795,Great
821,vauxhall,6936.854166666668,2013,55161,Manual,1.6,Petrol,6490,Good
822,vauxhall,5872.614054054054,2013,49200,Manual,1.2,Petrol,3000,Lower
823,vauxhall,5872.614054054054,2013,73000,Manual,1.2,Petrol,3649,Great
824,vauxhall,4687.431330472104,2013,148200,Manual,1.7,Diesel,1999,Great
825,vauxhall,4687.431330472104,2013,95000,Manual,1.6,Petrol,2895,Lower
826,vauxhall,5872.614054054054,2013,64000,Manual,1.2,Petrol,2995,Lower
827,vauxhall,5040.207920792079,2013,84000,Manual,2.0,Diesel,6800,Higher
828,vauxhall,4687.431330472104,2013,104000,Manual,1.7,Diesel,3393,Fair
829,vauxhall,5872.614054054054,2013,64000,Manual,1.4,Petrol,2795,Lower
830,vauxhall,5040.207920792079,2013,92000,Manual,2.0,Diesel,4695,Lower
831,vauxhall,4687.431330472104,2013,85000,Manual,1.7,Diesel,3750,Great
832,vauxhall,5513.571428571428,2013,64000,Manual,1.6,Petrol,5295,Good
833,vauxhall,4687.431330472104,2013,63000,Manual,1.6,Petrol,4699,Great
834,vauxhall,2624.614285714286,2013,97802,Manual,1.6,Petrol,3000,Great
835,vauxhall,5040.207920792079,2013,72100,Manual,2.0,Diesel,3175,Lower
836,vauxhall,5872.614054054054,2013,108410,Manual,1.3,Diesel,1995,Great
837,vauxhall,7158.136752136752,2013,59822,Manual,1.4,Petrol,5999,Higher
838,vauxhall,7158.136752136752,2013,68654,Manual,1.4,Petrol,4790,Good
839,vauxhall,4687.431330472104,2013,95000,Automatic,2.0,Diesel,3599,Great
840,vauxhall,6936.854166666668,2013,94000,Manual,1.7,Diesel,5499,Good
841,vauxhall,5040.207920792079,2013,116000,Manual,2.0,Diesel,2990,Lower
842,vauxhall,5040.207920792079,2013,88532,Manual,2.0,Diesel,4499,Higher
843,vauxhall,4687.431330472104,2013,72000,Manual,1.6,Petrol,4000,Lower
844,vauxhall,5872.614054054054,2013,44000,Manual,1.2,Petrol,3495,Lower
845,vauxhall,6090.0,2013,19978,Manual,1.4,Petrol,6090,Great
846,vauxhall,5872.614054054054,2013,54491,Manual,1.2,Petrol,3990,Lower
847,vauxhall,4687.431330472104,2013,110452,Manual,1.6,Petrol,2295,Great
848,vauxhall,4687.431330472104,2013,89000,Manual,1.4,Petrol,3450,Lower
849,vauxhall,6936.854166666668,2013,108000,Manual,1.7,Diesel,4999,Great
850,vauxhall,5872.614054054054,2013,59000,Manual,1.2,Petrol,3795,Lower
851,vauxhall,3086.220588235294,2013,78000,Manual,1.4,Petrol,2990,Great
852,vauxhall,6936.854166666668,2013,133000,Manual,1.6,Petrol,3695,Lower
853,vauxhall,6936.854166666668,2013,35303,Manual,1.6,Petrol,6999,Good
854,vauxhall,4687.431330472104,2013,45844,Manual,1.4,Petrol,4195,Lower
855,vauxhall,4450.92,2013,90000,Manual,2.2,Diesel,3290,Lower
856,vauxhall,2624.614285714286,2013,139460,Manual,1.7,Diesel,1995,Good
857,vauxhall,5872.614054054054,2013,56724,Manual,1.2,Petrol,4495,Fair
858,vauxhall,6936.854166666668,2013,54891,Manual,1.7,Diesel,6490,Good
859,vauxhall,5872.614054054054,2013,35000,Manual,1.2,Petrol,4350,Good
860,vauxhall,5872.614054054054,2013,68568,Manual,1.2,Petrol,2995,Great
861,vauxhall,5872.614054054054,2013,63000,Manual,1.2,Petrol,2995,Lower
862,vauxhall,4687.431330472104,2013,125000,Manual,1.6,Petrol,1999,Lower
863,vauxhall,5872.614054054054,2013,97000,Manual,1.2,Petrol,2750,Fair
864,vauxhall,7158.136752136752,2013,52266,Manual,1.4,Petrol,5450,Higher
865,vauxhall,4687.431330472104,2013,53000,Manual,1.7,Diesel,4000,Lower
866,vauxhall,4687.431330472104,2013,54432,Manual,1.4,Petrol,4290,Lower
867,vauxhall,5872.614054054054,2013,58900,Manual,1.2,Petrol,3989,Fair
868,vauxhall,5872.614054054054,2013,69700,Manual,1.2,Petrol,3199,Great
869,vauxhall,5040.207920792079,2013,57842,Manual,2.0,Diesel,6495,Good
870,vauxhall,5872.614054054054,2013,69243,Manual,1.0,Petrol,2800,Great
871,vauxhall,5040.207920792079,2013,76000,Manual,2.0,Diesel,5099,Fair
872,vauxhall,5872.614054054054,2013,92000,Manual,1.2,Petrol,3299,Good
873,vauxhall,5872.614054054054,2013,70000,Manual,1.4,Petrol,3595,Great
874,vauxhall,5872.614054054054,2013,131741,Manual,1.3,Diesel,1995,Good
875,vauxhall,5872.614054054054,2013,89000,Manual,1.4,Petrol,2899,Good
876,vauxhall,5872.614054054054,2013,99795,Manual,1.6,Petrol,3495,Lower
877,vauxhall,4450.92,2013,28389,Manual,2.2,Diesel,6999,Fair
878,vauxhall,4687.431330472104,2013,90112,Manual,1.4,Petrol,3499,Great
879,vauxhall,4687.431330472104,2013,107000,Automatic,2.0,Diesel,3290,Lower
880,vauxhall,4450.92,2013,104407,Manual,2.2,Diesel,3195,Lower
881,vauxhall,5040.207920792079,2013,72000,Manual,2.0,Diesel,6250,Great
882,vauxhall,4687.431330472104,2013,100000,Manual,1.7,Diesel,3295,Great
883,vauxhall,5872.614054054054,2013,47478,Manual,1.4,Petrol,4250,Great
884,vauxhall,5872.614054054054,2013,35400,Manual,1.2,Petrol,4990,Great
885,vauxhall,5872.614054054054,2013,88343,Manual,1.3,Diesel,2390,Lower
886,vauxhall,5040.207920792079,2013,122689,Manual,2.0,Diesel,2495,Lower
887,vauxhall,5872.614054054054,2013,57000,Manual,1.0,Petrol,2790,Great
888,vauxhall,5872.614054054054,2013,66604,Manual,1.2,Petrol,3483,Good
889,vauxhall,2624.614285714286,2013,77459,Manual,1.7,Diesel,2700,Lower
890,vauxhall,7158.136752136752,2013,42554,Manual,1.2,Petrol,4740,Lower
891,vauxhall,3086.220588235294,2013,60000,Manual,1.3,Diesel,2990,Great
892,vauxhall,5040.207920792079,2013,77089,Manual,2.0,Diesel,4995,Good
893,vauxhall,5872.614054054054,2013,70000,Manual,1.4,Petrol,3295,Great
894,vauxhall,4687.431330472104,2013,99595,Manual,1.7,Diesel,2999,Great
895,vauxhall,5872.614054054054,2013,70000,Manual,1.2,Petrol,2950,Lower
896,vauxhall,4687.431330472104,2013,29000,Manual,1.4,Petrol,5499,Lower
897,vauxhall,5872.614054054054,2013,35009,Manual,1.4,Petrol,5000,Great
898,vauxhall,5872.614054054054,2013,52321,Manual,1.4,Petrol,4500,Good
899,vauxhall,5040.207920792079,2013,122403,Manual,2.0,Diesel,2495,Great
900,vauxhall,5872.614054054054,2013,51000,Manual,1.2,Petrol,3762,Lower
901,vauxhall,5040.207920792079,2013,100000,Manual,2.0,Diesel,3000,Great
902,vauxhall,5872.614054054054,2013,100000,Manual,1.2,Petrol,2200,Lower
903,vauxhall,5872.614054054054,2013,42563,Manual,1.2,Petrol,3995,Great
904,vauxhall,5872.614054054054,2013,86366,Manual,1.2,Petrol,3299,Great
905,vauxhall,5872.614054054054,2013,60000,Manual,1.2,Petrol,3695,Good
906,vauxhall,5872.614054054054,2013,47314,Manual,1.4,Petrol,4000,Good
907,vauxhall,5872.614054054054,2013,66000,Automatic,1.4,Petrol,4295,Lower
908,vauxhall,5872.614054054054,2013,53979,Manual,1.0,Petrol,3495,Fair
909,vauxhall,4687.431330472104,2013,49000,Manual,1.7,Diesel,4250,Lower
910,vauxhall,5872.614054054054,2013,29668,Manual,1.4,Petrol,4795,Lower
911,vauxhall,5872.614054054054,2013,42000,Manual,1.2,Petrol,3795,Great
912,vauxhall,5872.614054054054,2013,46000,Manual,1.2,Petrol,3900,Great
913,vauxhall,4687.431330472104,2013,102211,Manual,1.6,Petrol,3295,Good
914,vauxhall,5040.207920792079,2013,61000,Manual,1.8,Petrol,4795,Lower
915,vauxhall,5872.614054054054,2013,46056,Manual,1.2,Petrol,3299,Lower
916,vauxhall,4687.431330472104,2013,87257,Manual,1.6,Petrol,3995,Good
917,vauxhall,5872.614054054054,2013,87128,Manual,1.4,Petrol,2995,Great
918,vauxhall,4687.431330472104,2013,54058,Manual,1.4,Petrol,5490,Fair
919,vauxhall,4687.431330472104,2013,63687,Manual,1.6,Petrol,4499,Fair
920,vauxhall,4687.431330472104,2013,57000,Manual,1.4,Petrol,4490,Good
921,vauxhall,4687.431330472104,2013,88000,Manual,1.7,Diesel,3290,Great
922,vauxhall,5872.614054054054,2013,91038,Manual,1.2,Petrol,2595,Great
923,vauxhall,5872.614054054054,2013,57000,Manual,1.2,Petrol,2999,Lower
924,vauxhall,4687.431330472104,2013,70000,Manual,1.6,Petrol,4595,Good
925,vauxhall,5513.571428571428,2013,72388,Manual,1.6,Petrol,3995,Lower
926,vauxhall,5872.614054054054,2013,36000,Manual,1.0,Petrol,3795,Lower
927,vauxhall,6936.854166666668,2013,97500,Manual,1.7,Diesel,5199,Lower
928,vauxhall,4687.431330472104,2013,64000,Manual,1.6,Petrol,4500,Lower
929,vauxhall,5040.207920792079,2013,84000,Manual,2.0,Diesel,4999,Higher
930,vauxhall,5872.614054054054,2013,65000,Manual,1.2,Petrol,3295,Lower
931,vauxhall,5872.614054054054,2013,106987,Manual,1.4,Petrol,2000,Lower
932,vauxhall,5872.614054054054,2013,85000,Manual,1.3,Diesel,2490,Good
933,vauxhall,4687.431330472104,2013,53000,Manual,1.6,Petrol,4995,Good
934,vauxhall,4687.431330472104,2013,44800,Automatic,2.0,Diesel,4995,Lower
935,vauxhall,7158.136752136752,2013,76000,Manual,1.2,Petrol,4194,Lower
936,vauxhall,5872.614054054054,2013,39000,Manual,1.2,Petrol,4995,Great
937,vauxhall,5872.614054054054,2013,45000,Manual,1.2,Petrol,4000,Good
938,vauxhall,5872.614054054054,2013,80000,Manual,1.2,Petrol,3495,Good
939,vauxhall,4687.431330472104,2013,60000,Manual,1.4,Petrol,3995,Lower
940,vauxhall,2314.214285714286,2013,93170,Manual,1.0,Petrol,1750,Great
941,vauxhall,7289.470588235295,2013,80000,Manual,1.4,Petrol,4950,Great
942,vauxhall,4687.431330472104,2013,77200,Automatic,2.0,Diesel,5000,Fair
943,vauxhall,4687.431330472104,2013,27521,Manual,1.4,Petrol,5990,Good
944,vauxhall,5040.207920792079,2013,121146,Manual,2.0,Diesel,3694,Good
945,vauxhall,6936.854166666668,2013,79000,Manual,1.6,Petrol,4985,Lower
946,vauxhall,5872.614054054054,2013,56000,Manual,1.2,Petrol,3999,Great
947,vauxhall,5872.614054054054,2013,34872,Manual,1.0,Petrol,3695,Lower
948,vauxhall,5872.614054054054,2013,30085,Manual,1.2,Petrol,3899,Lower
949,vauxhall,5872.614054054054,2013,102321,Manual,1.2,Petrol,2195,Great
950,vauxhall,5872.614054054054,2013,108000,Manual,1.2,Petrol,2450,Great
951,vauxhall,4687.431330472104,2013,130955,Manual,1.7,Diesel,2850,Fair
952,vauxhall,2624.614285714286,2013,81961,Manual,1.7,Diesel,2995,Lower
953,vauxhall,5040.207920792079,2013,105000,Manual,2.0,Diesel,3795,Lower
954,vauxhall,5872.614054054054,2013,67000,Manual,1.0,Petrol,2699,Lower
955,vauxhall,5040.207920792079,2013,74000,Manual,2.0,Diesel,4450,Fair
956,vauxhall,5872.614054054054,2013,75000,Manual,1.2,Petrol,2500,Lower
957,vauxhall,5872.614054054054,2013,70000,Manual,1.2,Petrol,2790,Lower
958,vauxhall,4450.92,2013,53337,Manual,2.2,Diesel,6240,Good
959,vauxhall,5872.614054054054,2013,92470,Manual,1.2,Petrol,2495,Great
960,vauxhall,4687.431330472104,2013,60000,Manual,1.6,Petrol,4750,Great
961,vauxhall,5872.614054054054,2013,80672,Manual,1.4,Petrol,2995,Great
962,vauxhall,4687.431330472104,2013,108000,Manual,1.7,Diesel,2895,Great
963,vauxhall,4450.92,2013,44000,Manual,2.2,Diesel,4995,Lower
964,vauxhall,7158.136752136752,2013,75340,Manual,1.4,Petrol,3995,Lower
965,vauxhall,7158.136752136752,2013,39976,Manual,1.4,Petrol,4990,Lower
966,vauxhall,5872.614054054054,2013,108000,Manual,1.2,Petrol,1699,Lower
967,vauxhall,5872.614054054054,2013,79000,Manual,1.3,Diesel,3480,Great
968,vauxhall,8999.0,2013,39794,Manual,2.0,Diesel,8999,Good
969,vauxhall,5872.614054054054,2013,25962,Manual,1.2,Petrol,4977,Good
970,vauxhall,5872.614054054054,2013,57500,Manual,1.3,Diesel,2999,Lower
971,vauxhall,4687.431330472104,2013,107000,Manual,1.6,Petrol,2988,Great
972,vauxhall,7289.470588235295,2013,100236,Manual,2.0,Diesel,5192,Good
973,vauxhall,5872.614054054054,2013,70000,Manual,1.2,Petrol,3490,Great
974,vauxhall,4687.431330472104,2013,61246,Manual,1.7,Diesel,5299,Good
975,vauxhall,4450.92,2013,107000,Automatic,2.2,Diesel,5499,Higher
976,vauxhall,5513.571428571428,2013,78649,Manual,1.4,Petrol,4800,Fair
977,vauxhall,3086.220588235294,2013,25405,Automatic,1.4,Petrol,5995,Great
978,vauxhall,2624.614285714286,2013,100540,Manual,1.7,Diesel,2000,Lower
979,vauxhall,5872.614054054054,2013,66177,Manual,1.4,Petrol,4300,Fair
980,vauxhall,5513.571428571428,2013,25727,Manual,1.4,Petrol,6290,Good
981,vauxhall,4687.431330472104,2013,70000,Manual,1.7,Diesel,4275,Fair
982,vauxhall,4687.431330472104,2013,80500,Manual,2.0,Diesel,4574,Good
983,vauxhall,5872.614054054054,2013,73000,Manual,1.4,Petrol,3395,Good
984,vauxhall,2624.614285714286,2013,50003,Manual,1.6,Petrol,4400,Lower
985,vauxhall,5872.614054054054,2013,44000,Manual,1.2,Petrol,3350,Lower
986,vauxhall,5872.614054054054,2013,80556,Manual,1.3,Diesel,3290,Great
987,vauxhall,5872.614054054054,2013,58000,Manual,1.2,Petrol,3999,Great
988,vauxhall,3086.220588235294,2013,83000,Manual,1.3,Diesel,2799,Great
989,vauxhall,5872.614054054054,2013,88000,Manual,1.2,Petrol,3095,Great
990,vauxhall,4450.92,2013,80000,Manual,2.2,Diesel,4995,Lower
991,vauxhall,6936.854166666668,2013,51000,Manual,1.4,Petrol,6695,Good
992,vauxhall,5872.614054054054,2014,72947,Manual,1.3,Diesel,2999,Lower
993,vauxhall,7158.136752136752,2014,65337,Manual,1.4,Petrol,4709,Good
994,vauxhall,5872.614054054054,2014,89700,Manual,1.2,Petrol,1995,Lower
995,vauxhall,4687.431330472104,2014,102000,Manual,1.7,Diesel,3350,Great
996,vauxhall,5872.614054054054,2014,48004,Manual,1.4,Petrol,2995,Lower
997,vauxhall,7158.136752136752,2014,92764,Manual,1.4,Petrol,3995,Lower
998,vauxhall,4687.431330472104,2014,139000,Manual,1.7,Diesel,2290,Good
999,vauxhall,7289.470588235295,2014,85462,Manual,1.4,Petrol,4450,Lower
1000,vauxhall,5872.614054054054,2014,95678,Manual,1.3,Diesel,2345,Great
1001,vauxhall,2624.614285714286,2014,114480,Manual,1.7,Diesel,2495,Great
1002,vauxhall,4687.431330472104,2014,61000,Manual,1.4,Petrol,4740,Fair
1003,vauxhall,5872.614054054054,2014,72000,Manual,1.2,Petrol,2990,Lower
1004,vauxhall,4687.431330472104,2014,82000,Manual,2.0,Diesel,4250,Good
1005,vauxhall,5872.614054054054,2014,62000,Manual,1.4,Petrol,3995,Lower
1006,vauxhall,4687.431330472104,2014,101131,Manual,1.7,Diesel,3350,Great
1007,vauxhall,5872.614054054054,2014,38349,Manual,1.2,Petrol,4395,Good
1008,vauxhall,5872.614054054054,2014,98000,Manual,1.2,Petrol,3000,Good
1009,vauxhall,4687.431330472104,2014,85295,Manual,1.4,Petrol,3950,Good
1010,vauxhall,7289.470588235295,2014,88615,Manual,2.0,Diesel,6000,Good
1011,vauxhall,4687.431330472104,2014,55186,Manual,1.4,Petrol,5360,Good
1012,vauxhall,4687.431330472104,2014,89000,Manual,1.4,Petrol,3699,Great
1013,vauxhall,4687.431330472104,2014,105855,Automatic,2.0,Diesel,3995,Great
1014,vauxhall,5040.207920792079,2014,79000,Manual,2.0,Diesel,4595,Lower
1015,vauxhall,3086.220588235294,2014,61100,Manual,1.4,Petrol,3495,Lower
1016,vauxhall,7158.136752136752,2014,42704,Manual,1.4,Petrol,5290,Good
1017,vauxhall,5872.614054054054,2014,18000,Manual,1.2,Petrol,5795,Lower
1018,vauxhall,5872.614054054054,2014,75000,Manual,1.2,Petrol,3250,Fair
1019,vauxhall,5040.207920792079,2014,89406,Manual,2.0,Diesel,3350,Lower
1020,vauxhall,5040.207920792079,2014,119500,Manual,2.0,Diesel,3349,Lower
1021,vauxhall,5513.571428571428,2014,78123,Manual,1.4,Petrol,5495,Great
1022,vauxhall,4687.431330472104,2014,61423,Manual,1.6,Petrol,5408,Great
1023,vauxhall,7158.136752136752,2014,48748,Manual,1.2,Petrol,4775,Great
1024,vauxhall,5872.614054054054,2014,71000,Manual,1.0,Petrol,2995,Great
1025,vauxhall,5040.207920792079,2014,64000,Manual,2.0,Diesel,7255,Good
1026,vauxhall,7000.0,2014,16849,Manual,1.4,Petrol,7000,Good
1027,vauxhall,7158.136752136752,2014,31658,Manual,1.2,Petrol,5695,Fair
1028,vauxhall,5872.614054054054,2014,44002,Manual,1.2,Petrol,4995,Great
1029,vauxhall,5513.571428571428,2014,99631,Manual,2.0,Diesel,3000,Lower
1030,vauxhall,4687.431330472104,2014,99500,Manual,1.6,Petrol,3495,Great
1031,vauxhall,6936.854166666668,2014,72793,Manual,1.4,Petrol,6295,Great
1032,vauxhall,6936.854166666668,2014,48379,Manual,1.4,Petrol,6900,Great
1033,vauxhall,7158.136752136752,2014,23262,Manual,1.2,Petrol,5995,Good
1034,vauxhall,5872.614054054054,2014,47000,Manual,1.2,Petrol,4695,Lower
1035,vauxhall,5872.614054054054,2014,57746,Manual,1.4,Petrol,3995,Great
1036,vauxhall,4687.431330472104,2014,48825,Manual,1.4,Petrol,5390,Good
1037,vauxhall,5872.614054054054,2014,84800,Manual,1.0,Petrol,2695,Great
1038,vauxhall,4687.431330472104,2014,68000,Manual,1.4,Petrol,5000,Great
1039,vauxhall,5872.614054054054,2014,75757,Manual,1.4,Petrol,3998,Good
1040,vauxhall,5872.614054054054,2014,42000,Manual,1.2,Petrol,4495,Lower
1041,vauxhall,6936.854166666668,2014,71921,Manual,1.4,Petrol,6450,Good
1042,vauxhall,5872.614054054054,2014,45483,Manual,1.0,Petrol,3590,Great
1043,vauxhall,5872.614054054054,2014,39713,Manual,1.4,Petrol,4989,Good
1044,vauxhall,5513.571428571428,2014,30133,Manual,1.4,Petrol,6490,Good
1045,vauxhall,5872.614054054054,2014,45884,Manual,1.6,Petrol,5895,Lower
1046,vauxhall,5872.614054054054,2014,35000,Manual,1.2,Petrol,5420,Lower
1047,vauxhall,5040.207920792079,2014,91900,Manual,2.0,Diesel,3895,Lower
1048,vauxhall,5040.207920792079,2014,101962,Manual,2.0,Diesel,5690,Good
1049,vauxhall,7158.136752136752,2014,44210,Manual,1.2,Petrol,3944,Lower
1050,vauxhall,3086.220588235294,2014,88000,Manual,1.3,Diesel,3995,Good
1051,vauxhall,5872.614054054054,2014,50000,Manual,1.2,Petrol,3795,Lower
1052,vauxhall,7158.136752136752,2014,56810,Manual,1.4,Petrol,4919,Good
1053,vauxhall,2624.614285714286,2014,98000,Manual,1.7,Diesel,3495,Great
1054,vauxhall,4687.431330472104,2014,96000,Manual,1.7,Diesel,2995,Lower
1055,vauxhall,6936.854166666668,2014,79185,Manual,1.7,Diesel,5495,Lower
1056,vauxhall,5872.614054054054,2014,62000,Manual,1.6,Petrol,5999,Good
1057,vauxhall,7158.136752136752,2014,65000,Manual,1.4,Petrol,4350,Lower
1058,vauxhall,5040.207920792079,2014,77000,Manual,2.0,Diesel,4795,Lower
1059,vauxhall,2314.214285714286,2014,27734,Manual,1.2,Petrol,4990,Good
1060,vauxhall,5040.207920792079,2014,79000,Manual,2.0,Diesel,4975,Great
1061,vauxhall,5872.614054054054,2014,73232,Manual,1.4,Petrol,3795,Great
1062,vauxhall,5872.614054054054,2014,44228,Manual,1.0,Petrol,3650,Great
1063,vauxhall,6936.854166666668,2014,57010,Manual,1.6,Petrol,6595,Great
1064,vauxhall,4687.431330472104,2014,30180,Manual,1.4,Petrol,6000,Lower
1065,vauxhall,5040.207920792079,2014,117400,Manual,2.0,Diesel,4895,Good
1066,vauxhall,5872.614054054054,2014,65351,Manual,1.4,Petrol,3450,Great
1067,vauxhall,6936.854166666668,2014,73000,Manual,1.7,Diesel,5495,Lower
1068,vauxhall,7158.136752136752,2014,28100,Manual,1.2,Petrol,6294,Good
1069,vauxhall,5040.207920792079,2014,73000,Manual,2.0,Diesel,4300,Lower
1070,vauxhall,5040.207920792079,2014,80895,Manual,1.8,Petrol,3999,Lower
1071,vauxhall,4450.92,2014,46453,Automatic,2.2,Diesel,6595,Lower
1072,vauxhall,5872.614054054054,2014,50000,Manual,1.3,Diesel,4295,Good
1073,vauxhall,5872.614054054054,2014,69038,Manual,1.0,Petrol,2289,Lower
1074,vauxhall,4687.431330472104,2014,22100,Manual,1.6,Petrol,6500,Lower
1075,vauxhall,6936.854166666668,2014,62710,Manual,1.7,Diesel,6490,Great
1076,vauxhall,7158.136752136752,2014,48294,Manual,1.2,Petrol,4795,Lower
1077,vauxhall,4687.431330472104,2014,70053,Manual,1.6,Petrol,4975,Lower
1078,vauxhall,4687.431330472104,2014,53000,Manual,1.7,Diesel,5687,Great
1079,vauxhall,6936.854166666668,2014,63185,Manual,1.4,Petrol,6750,Great
1080,vauxhall,7158.136752136752,2014,53186,Manual,1.2,Petrol,4750,Great
1081,vauxhall,5872.614054054054,2014,40252,Manual,1.4,Petrol,4697,Good
1082,vauxhall,5872.614054054054,2014,36781,Manual,1.2,Petrol,5195,Lower
1083,vauxhall,2624.614285714286,2014,112500,Manual,1.7,Diesel,2995,Fair
1084,vauxhall,5872.614054054054,2014,56452,Manual,1.4,Petrol,3850,Great
1085,vauxhall,5872.614054054054,2014,34000,Manual,1.2,Petrol,4295,Lower
1086,vauxhall,4687.431330472104,2014,50000,Manual,1.6,Petrol,5295,Lower
1087,vauxhall,5040.207920792079,2014,81006,Automatic,2.0,Diesel,7290,Higher
1088,vauxhall,4687.431330472104,2014,88663,Manual,1.7,Diesel,3995,Fair
1089,vauxhall,5872.614054054054,2014,68700,Manual,1.4,Petrol,4250,Good
1090,vauxhall,6936.854166666668,2014,109000,Manual,1.4,Petrol,4295,Lower
1091,vauxhall,5872.614054054054,2014,56000,Manual,1.2,Petrol,3695,Great
