,Make,Mean Model Price (£),Year,Mileage,Transmission,Engine Size (L),Fuel Type,Actual Car Price (£),Indicated Value
6706,ford,6281.729041916167,2013,71543,Manual,1.0,Petrol,4650,Great
6707,ford,6281.729041916167,2013,104227,Manual,1.0,Petrol,3390,Lower
6708,ford,2662.686956521739,2013,19000,Manual,1.2,Petrol,3695,Lower
6709,mercedes-benz,11075.615384615383,2013,118000,Manual,2.1,Diesel,7489,Good
6710,vauxhall,7289.470588235295,2013,80000,Manual,1.4,Petrol,4950,Great
6711,fiat,5703.985576923077,2013,53000,Manual,1.2,Petrol,3887,Lower
6712,vauxhall,4687.431330472104,2013,77200,Automatic,2.0,Diesel,5000,Fair
6713,kia,5437.333333333333,2013,29435,Manual,1.4,Diesel,5495,Lower
6714,vauxhall,4687.431330472104,2013,27521,Manual,1.4,Petrol,5990,Good
6715,dacia,5271.7241379310335,2013,78554,Manual,1.2,Petrol,2495,Lower
6716,toyota,3982.165680473373,2013,43000,Manual,1.33,Petrol,4895,Lower
6717,vauxhall,5040.207920792079,2013,121146,Manual,2.0,Diesel,3694,Good
6718,mercedes-benz,13754.521739130434,2013,58412,Manual,1.5,Diesel,10300,Good
6719,ford,2662.686956521739,2013,66000,Manual,1.2,Petrol,2795,Lower
6720,kia,11259.69387755102,2013,59453,Manual,1.7,Diesel,7395,Great
6721,bmw,6605.586206896552,2013,117000,Manual,2.0,Diesel,5995,Great
6722,fiat,5703.985576923077,2013,49001,Manual,1.2,Petrol,3350,Lower
6723,nissan,8562.89423076923,2013,89000,Manual,1.5,Diesel,5495,Good
6724,peugeot,7344.327014218009,2013,45000,Manual,1.6,Petrol,5987,Good
6725,mazda,7650.494117647058,2013,65360,Manual,1.6,Petrol,5600,Great
6726,toyota,4719.1679389312985,2013,53891,Manual,1.0,Petrol,3095,Lower
6727,skoda,6104.977142857144,2013,33530,Manual,1.2,Petrol,4995,Lower
6728,vauxhall,6936.854166666668,2013,79000,Manual,1.6,Petrol,4985,Lower
6729,vauxhall,5872.614054054054,2013,56000,Manual,1.2,Petrol,3999,Great
6730,volkswagen,6736.627009646302,2013,65036,Manual,1.2,Petrol,5295,Good
6731,honda,5048.4745762711855,2013,108038,Manual,2.2,Diesel,7990,Great
6732,ford,5246.603305785124,2013,140000,Manual,1.0,Petrol,2495,Great
6733,peugeot,4530.785714285715,2013,62000,Manual,1.6,Petrol,4695,Good
6734,fiat,5870.0,2013,50000,Manual,0.9,Petrol,4895,Great
6735,alfa romeo,6404.923076923077,2013,65000,Manual,1.6,Diesel,5000,Lower
6736,ford,6281.729041916167,2013,54800,Manual,1.25,Petrol,5499,Fair
6737,peugeot,7344.327014218009,2013,54540,Manual,1.2,Petrol,4250,Good
6738,renault,2977.25,2013,95622,Manual,1.5,Diesel,4195,Great
6739,bmw,7848.303225806451,2013,71243,Manual,2.0,Diesel,7495,Good
6740,vauxhall,5872.614054054054,2013,34872,Manual,1.0,Petrol,3695,Lower
6741,fiat,5703.985576923077,2013,46000,Manual,0.9,Petrol,4695,Good
6742,hyundai,6017.529411764705,2013,54020,Manual,1.7,Diesel,6085,Lower
6743,mini,4390.0,2013,101544,Manual,1.5,Diesel,4390,Lower
6744,hyundai,5303.289473684211,2013,66000,Manual,1.2,Petrol,3195,Fair
6745,volkswagen,5994.9082568807335,2013,110000,Automatic,2.0,Diesel,4345,Lower
6746,fiat,5703.985576923077,2013,101831,Manual,1.2,Petrol,2495,Lower
6747,vauxhall,5872.614054054054,2013,30085,Manual,1.2,Petrol,3899,Lower
6748,peugeot,7344.327014218009,2013,57963,Manual,1.4,Diesel,3490,Good
6749,vauxhall,5872.614054054054,2013,102321,Manual,1.2,Petrol,2195,Great
6750,seat,2753.666666666666,2013,70453,Automatic,1.6,Diesel,4790,Good
6751,vauxhall,5872.614054054054,2013,108000,Manual,1.2,Petrol,2450,Great
6752,fiat,5703.985576923077,2013,76089,Manual,1.2,Petrol,3495,Great
6753,kia,10019.636363636364,2013,79000,Manual,1.6,Petrol,4495,Lower
6754,vauxhall,4687.431330472104,2013,130955,Manual,1.7,Diesel,2850,Fair
6755,suzuki,5271.309677419355,2013,46410,Manual,1.2,Petrol,4295,Good
6756,vauxhall,2624.614285714286,2013,81961,Manual,1.7,Diesel,2995,Lower
6757,renault,3467.933333333333,2013,103900,Manual,1.5,Diesel,3495,Great
6758,ford,6281.729041916167,2013,83047,Manual,1.25,Petrol,4029,Great
6759,ford,6281.729041916167,2013,81446,Manual,1.25,Petrol,3875,Lower
6760,mercedes-benz,7442.675,2013,108000,Automatic,2.1,Diesel,6995,Lower
6761,chevrolet,2643.2,2013,53000,Manual,1.6,Petrol,3990,Great
6762,ford,8319.0,2013,79173,Manual,1.25,Petrol,4643,Good
6763,honda,3397.8,2013,39969,Automatic,1.4,Petrol,6299,Great
6764,peugeot,4950.88888888889,2013,70000,Automatic,1.6,Diesel,5995,Fair
6765,peugeot,5429.780701754386,2013,87000,Manual,1.6,Diesel,3299,Good
6766,mazda,5743.0275229357785,2013,94000,Manual,1.3,Petrol,2995,Lower
6767,audi,11750.0,2013,92000,Automatic,3.0,Diesel,11750,Great
6768,bmw,7848.303225806451,2013,30346,Manual,1.6,Petrol,7990,Lower
6769,nissan,3361.174418604651,2013,66500,Manual,1.2,Petrol,4295,Great
6770,audi,5919.0,2013,133000,Automatic,2.0,Diesel,7495,Lower
6771,mazda,5089.122448979592,2013,119000,Manual,2.2,Diesel,4950,Great
6772,honda,5048.4745762711855,2013,98000,Manual,2.2,Diesel,7495,Lower
6773,mini,6426.404682274248,2013,66079,Manual,1.6,Petrol,7490,Good
6774,hyundai,5777.2758620689665,2013,62771,Manual,1.6,Diesel,4995,Great
6775,nissan,8562.89423076923,2013,121700,Manual,1.5,Diesel,3349,Great
6776,volkswagen,6736.627009646302,2013,71453,Manual,1.2,Petrol,4499,Fair
6777,kia,6135.576470588236,2013,43190,Manual,1.0,Petrol,3495,Great
6778,citroen,5035.045454545455,2013,58897,Manual,1.6,Petrol,6100,Good
6779,audi,7671.473684210528,2013,79000,Manual,1.8,Petrol,6450,Lower
6780,vauxhall,5040.207920792079,2013,105000,Manual,2.0,Diesel,3795,Lower
6781,audi,7253.379310344828,2013,69000,Manual,1.6,Diesel,6295,Great
6782,fiat,4863.327586206897,2013,69000,Manual,1.3,Diesel,2490,Lower
6783,ford,5246.603305785124,2013,49987,Manual,1.6,Diesel,6995,Great
6784,vauxhall,5872.614054054054,2013,67000,Manual,1.0,Petrol,2699,Lower
6785,mini,6426.404682274248,2013,60000,Manual,1.6,Petrol,8790,Great
6786,audi,11303.587301587302,2013,157000,Manual,1.6,Diesel,5250,Fair
6787,nissan,8562.89423076923,2013,144000,Manual,1.5,Diesel,3790,Great
6788,skoda,11797.071428571431,2013,195000,Manual,1.6,Diesel,2000,Lower
6789,mazda,5089.122448979592,2013,87045,Automatic,2.2,Diesel,6899,Good
6790,suzuki,5271.309677419355,2013,52681,Manual,1.2,Petrol,4250,Great
6791,vauxhall,5040.207920792079,2013,74000,Manual,2.0,Diesel,4450,Fair
6792,renault,5933.241258741258,2013,102000,Manual,1.2,Petrol,3893,Great
6793,citroen,5035.045454545455,2013,125000,Manual,1.6,Diesel,3475,Fair
6794,peugeot,7344.327014218009,2013,100000,Manual,1.2,Petrol,2650,Great
6795,citroen,10214.818181818182,2013,58112,Manual,1.6,Diesel,5995,Good
6796,citroen,3625.464285714286,2013,58876,Manual,1.6,Diesel,3995,Good
6797,mini,6426.404682274248,2013,55000,Manual,1.6,Diesel,6490,Lower
6798,ford,5246.603305785124,2013,44831,Manual,1.0,Petrol,5989,Great
6799,renault,3834.1785714285716,2013,58550,Manual,1.5,Diesel,5000,Good
6800,skoda,8090.169014084507,2013,77000,Manual,1.4,Petrol,5490,Lower
6801,kia,5342.0,2013,80000,Manual,1.7,Diesel,6450,Lower
6802,citroen,4225.833333333333,2013,78000,Manual,1.6,Petrol,3500,Great
6803,ford,5246.603305785124,2013,35000,Manual,1.0,Petrol,5995,Great
6804,mini,11300.928571428569,2013,109000,Manual,1.6,Diesel,5293,Fair
6805,citroen,8251.679611650485,2013,43000,Manual,1.0,Petrol,3495,Good
6806,toyota,4719.1679389312985,2013,35000,Manual,1.0,Petrol,4495,Good
6807,mazda,11541.0,2013,48689,Manual,2.0,Petrol,8800,Lower
6808,ford,10963.035714285714,2013,106000,Manual,2.0,Diesel,6699,Good
6809,toyota,4719.1679389312985,2013,68500,Manual,1.0,Petrol,3250,Good
6810,toyota,4719.1679389312985,2013,70000,Manual,1.0,Petrol,2795,Great
6811,seat,4052.2,2013,154000,Manual,1.6,Diesel,1790,Great
6812,vauxhall,5872.614054054054,2013,75000,Manual,1.2,Petrol,2500,Lower
6813,mini,5995.0,2013,86719,Manual,1.6,Diesel,5995,Lower
6814,vauxhall,5872.614054054054,2013,70000,Manual,1.2,Petrol,2790,Lower
6815,renault,5933.241258741258,2013,115000,Manual,1.2,Petrol,3290,Great
6816,ford,6281.729041916167,2013,89200,Manual,1.25,Petrol,3799,Great
6817,ford,6281.729041916167,2013,82350,Manual,1.6,Diesel,4895,Great
6818,audi,7671.473684210528,2013,69439,Manual,2.0,Diesel,9990,Fair
6819,ford,6281.729041916167,2013,68367,Manual,1.6,Petrol,7990,Good
6820,suzuki,2477.0,2013,41112,Manual,1.0,Petrol,2499,Lower
6821,citroen,5021.941176470587,2013,27000,Manual,1.0,Petrol,3795,Great
6822,skoda,6104.977142857144,2013,13000,Manual,1.2,Petrol,5000,Lower
6823,peugeot,7344.327014218009,2013,71000,Manual,1.4,Petrol,3399,Great
6824,peugeot,6403.487804878048,2013,96146,Manual,1.6,Diesel,3699,Good
6825,ford,5246.603305785124,2013,80500,Manual,1.0,Petrol,3390,Lower
6826,ford,10963.035714285714,2013,36521,Manual,1.6,Petrol,11000,Good
6827,toyota,3982.165680473373,2013,41654,Manual,1.0,Petrol,4995,Fair
6828,honda,4698.149350649352,2013,100000,Manual,1.6,Diesel,4190,Lower
6829,vauxhall,4450.92,2013,53337,Manual,2.2,Diesel,6240,Good
6830,vauxhall,5872.614054054054,2013,92470,Manual,1.2,Petrol,2495,Great
6831,vauxhall,4687.431330472104,2013,60000,Manual,1.6,Petrol,4750,Great
6832,vauxhall,5872.614054054054,2013,80672,Manual,1.4,Petrol,2995,Great
6833,seat,6459.587719298244,2013,78223,Manual,1.4,Petrol,4149,Good
6834,nissan,7387.085227272727,2013,87000,Manual,1.5,Diesel,4990,Good
6835,nissan,6429.567010309279,2013,56166,Manual,1.2,Petrol,4352,Fair
6836,peugeot,7344.327014218009,2013,64000,Manual,1.2,Petrol,3997,Great
6837,audi,11303.587301587302,2013,66000,Automatic,1.4,Petrol,9900,Fair
6838,citroen,5519.5,2013,43206,Manual,2.0,Diesel,6989,Lower
6839,skoda,5840.878787878788,2013,74063,Manual,1.0,Petrol,2995,Good
6840,kia,6135.576470588236,2013,65426,Manual,1.0,Petrol,3870,Fair
6841,audi,7253.379310344828,2013,92000,Manual,1.6,Diesel,5000,Lower
6842,volkswagen,6953.277192982456,2013,56975,Manual,1.4,Petrol,7495,Great
6843,peugeot,6403.487804878048,2013,48000,Manual,1.6,Diesel,4995,Great
6844,peugeot,4950.88888888889,2013,42000,Automatic,1.6,Diesel,5950,Lower
6845,citroen,8251.679611650485,2013,24714,Manual,1.6,Diesel,5495,Good
6846,ford,2991.0,2013,58289,Manual,1.2,Petrol,2991,Good
6847,vauxhall,4687.431330472104,2013,108000,Manual,1.7,Diesel,2895,Great
6848,vauxhall,4450.92,2013,44000,Manual,2.2,Diesel,4995,Lower
6849,skoda,2631.1666666666665,2013,82000,Manual,1.2,Petrol,2990,Lower
6850,vauxhall,7158.136752136752,2013,75340,Manual,1.4,Petrol,3995,Lower
6851,fiat,5870.0,2013,60000,Automatic,1.3,Diesel,4595,Lower
6852,mini,7023.6,2013,48500,Manual,1.6,Petrol,7999,Good
6853,nissan,3361.174418604651,2013,82154,Manual,1.2,Petrol,3789,Lower
6854,toyota,4719.1679389312985,2013,64297,Manual,1.0,Petrol,3000,Lower
6855,kia,5437.333333333333,2013,51000,Manual,1.1,Diesel,4175,Great
6856,ford,7168.055555555556,2013,77450,Automatic,2.0,Diesel,6499,Higher
6857,vauxhall,7158.136752136752,2013,39976,Manual,1.4,Petrol,4990,Lower
6858,hyundai,5777.2758620689665,2013,77315,Manual,1.4,Petrol,4240,Good
6859,mini,8388.028571428571,2013,70362,Manual,1.6,Diesel,6990,Good
6860,volkswagen,4257.045454545455,2013,77763,Manual,1.6,Diesel,6200,Good
6861,ford,5246.603305785124,2013,77978,Manual,1.6,Petrol,4950,Fair
6862,mini,8388.028571428571,2013,73263,Manual,1.6,Petrol,6550,Fair
6863,vauxhall,5872.614054054054,2013,108000,Manual,1.2,Petrol,1699,Lower
6864,ford,6281.729041916167,2013,64967,Manual,1.0,Petrol,5250,Fair
6865,vauxhall,5872.614054054054,2013,79000,Manual,1.3,Diesel,3480,Great
6866,vauxhall,8999.0,2013,39794,Manual,2.0,Diesel,8999,Good
6867,nissan,8562.89423076923,2013,77662,Manual,1.5,Diesel,5395,Great
6868,citroen,4782.764705882353,2013,100173,Manual,1.6,Diesel,3995,Good
6869,citroen,4225.833333333333,2013,61000,Manual,1.6,Diesel,4994,Good
6870,mini,6426.404682274248,2013,82745,Manual,1.6,Diesel,4200,Lower
6871,ford,6281.729041916167,2013,63900,Manual,1.0,Petrol,5595,Good
6872,ford,4588.875,2013,133623,Manual,2.0,Diesel,3989,Lower
6873,ford,6281.729041916167,2013,69900,Manual,1.25,Petrol,4295,Great
6874,skoda,6104.977142857144,2013,60804,Manual,1.2,Petrol,3285,Lower
6875,fiat,5703.985576923077,2013,47000,Manual,1.2,Petrol,4395,Good
6876,suzuki,2477.0,2013,54000,Manual,1.0,Petrol,2285,Lower
6877,citroen,4225.833333333333,2013,43000,Manual,1.6,Petrol,4995,Good
6878,hyundai,12038.833333333336,2013,73499,Manual,2.2,Diesel,12499,Good
6879,citroen,5810.95,2013,69000,Manual,1.6,Diesel,5250,Great
6880,ford,6281.729041916167,2013,70000,Manual,1.5,Diesel,4995,Lower
6881,kia,5438.817073170731,2013,94712,Manual,1.6,Diesel,3995,Great
6882,kia,5437.333333333333,2013,71754,Manual,1.25,Petrol,3495,Lower
6883,ford,6622.352941176469,2013,61728,Manual,1.4,Petrol,4599,Great
6884,bmw,6605.586206896552,2013,156000,Automatic,2.0,Diesel,5995,Great
6885,suzuki,5271.309677419355,2013,50000,Manual,1.2,Petrol,4299,Fair
6886,bmw,7848.303225806451,2013,161133,Manual,2.0,Diesel,4499,Lower
6887,renault,5933.241258741258,2013,15002,Manual,1.2,Petrol,5150,Great
6888,fiat,3246.4,2013,100000,Manual,1.3,Diesel,1995,Great
6889,citroen,5519.5,2013,106889,Manual,2.0,Diesel,4745,Lower
6890,mazda,5743.0275229357785,2013,104000,Manual,1.5,Petrol,2295,Lower
6891,vauxhall,5872.614054054054,2013,25962,Manual,1.2,Petrol,4977,Good
6892,mini,2599.4736842105262,2013,106148,Manual,1.6,Petrol,4999,Lower
6893,renault,5933.241258741258,2013,90826,Manual,1.2,Petrol,3995,Great
6894,mazda,5089.122448979592,2013,101000,Automatic,2.2,Diesel,4288,Lower
6895,ford,5246.603305785124,2013,72000,Manual,1.6,Diesel,5195,Good
6896,mini,6426.404682274248,2013,82000,Manual,1.6,Petrol,4250,Great
6897,ford,6281.729041916167,2013,52000,Manual,1.25,Petrol,4650,Lower
6898,vauxhall,5872.614054054054,2013,57500,Manual,1.3,Diesel,2999,Lower
6899,seat,6459.587719298244,2013,92000,Manual,1.2,Petrol,4350,Good
6900,vauxhall,4687.431330472104,2013,107000,Manual,1.6,Petrol,2988,Great
6901,mazda,11541.0,2013,76000,Automatic,2.2,Diesel,8295,Good
6902,dacia,9651.0,2013,25000,Manual,1.6,Petrol,4995,Great
6903,vauxhall,7289.470588235295,2013,100236,Manual,2.0,Diesel,5192,Good
6904,ford,5246.603305785124,2013,117000,Manual,1.6,Diesel,4130,Good
6905,vauxhall,5872.614054054054,2013,70000,Manual,1.2,Petrol,3490,Great
6906,ford,6281.729041916167,2013,83000,Manual,1.25,Petrol,3990,Lower
6907,vauxhall,4687.431330472104,2013,61246,Manual,1.7,Diesel,5299,Good
6908,hyundai,5777.2758620689665,2013,58274,Manual,1.4,Petrol,5500,Fair
6909,vauxhall,4450.92,2013,107000,Automatic,2.2,Diesel,5499,Higher
6910,audi,7253.379310344828,2013,92000,Manual,1.6,Diesel,8295,Lower
6911,vauxhall,5513.571428571428,2013,78649,Manual,1.4,Petrol,4800,Fair
6912,nissan,7387.085227272727,2013,86000,Manual,1.5,Diesel,6350,Good
6913,vauxhall,3086.220588235294,2013,25405,Automatic,1.4,Petrol,5995,Great
6914,ford,5246.603305785124,2013,96000,Manual,1.6,Diesel,4795,Lower
6915,audi,11303.587301587302,2013,61489,Manual,1.4,Petrol,7199,Good
6916,audi,14265.5,2013,77661,Manual,2.0,Diesel,11495,Good
6917,renault,3467.933333333333,2013,63545,Manual,1.5,Diesel,4495,Fair
6918,ford,2662.686956521739,2013,54929,Manual,1.2,Petrol,3795,Fair
6919,ford,5246.603305785124,2013,63000,Manual,1.6,Diesel,5275,Great
6920,kia,5438.817073170731,2013,69180,Manual,1.6,Diesel,4995,Fair
6921,peugeot,13334.882352941177,2013,73814,Automatic,1.6,Diesel,5489,Fair
6922,vauxhall,2624.614285714286,2013,100540,Manual,1.7,Diesel,2000,Lower
6923,citroen,8251.679611650485,2013,69000,Manual,1.2,Petrol,3495,Good
6924,bmw,6588.214285714284,2013,95650,Manual,2.0,Diesel,7995,Great
6925,volkswagen,6735.25,2013,34280,Manual,1.0,Petrol,3980,Lower
6926,vauxhall,5872.614054054054,2013,66177,Manual,1.4,Petrol,4300,Fair
6927,suzuki,5271.309677419355,2013,89000,Manual,1.2,Petrol,3395,Great
6928,volvo,8471.625,2013,36000,Manual,1.6,Diesel,11495,Good
6929,fiat,3246.4,2013,66424,Manual,1.4,Petrol,2795,Great
6930,fiat,5703.985576923077,2013,52574,Manual,1.2,Petrol,4250,Lower
6931,ford,2662.686956521739,2013,67825,Manual,1.2,Petrol,2795,Good
6932,mercedes-benz,13754.521739130434,2013,104292,Manual,1.5,Diesel,6995,Great
6933,hyundai,5303.289473684211,2013,40650,Manual,1.2,Petrol,3290,Great
6934,suzuki,5271.309677419355,2013,113348,Manual,1.2,Petrol,2795,Great
6935,vauxhall,5513.571428571428,2013,25727,Manual,1.4,Petrol,6290,Good
6936,peugeot,7344.327014218009,2013,58139,Manual,1.2,Petrol,4395,Good
6937,toyota,3453.475409836065,2013,58654,Manual,1.33,Petrol,5300,Good
6938,renault,10630.0,2013,81000,Manual,0.9,Petrol,5395,Lower
6939,hyundai,5777.2758620689665,2013,108000,Manual,1.4,Petrol,3400,Lower
6940,mini,11289.0,2013,74000,Manual,1.6,Petrol,11289,Higher
6941,volkswagen,6736.627009646302,2013,76463,Manual,1.4,Petrol,6999,Good
6942,ford,2662.686956521739,2013,24313,Manual,1.2,Petrol,3995,Lower
6943,mazda,7650.494117647058,2013,81989,Manual,1.6,Petrol,3689,Lower
6944,ford,4521.353448275861,2013,99000,Manual,2.0,Diesel,3485,Great
6945,vauxhall,4687.431330472104,2013,70000,Manual,1.7,Diesel,4275,Fair
6946,vauxhall,4687.431330472104,2013,80500,Manual,2.0,Diesel,4574,Good
6947,vauxhall,5872.614054054054,2013,73000,Manual,1.4,Petrol,3395,Good
6948,audi,7253.379310344828,2013,102000,Manual,1.6,Diesel,5690,Lower
6949,vauxhall,2624.614285714286,2013,50003,Manual,1.6,Petrol,4400,Lower
6950,mitsubishi,1735.142857142857,2013,56000,Manual,1.1,Petrol,1695,Lower
6951,mini,6426.404682274248,2013,61374,Manual,1.6,Diesel,5495,Good
6952,vauxhall,5872.614054054054,2013,44000,Manual,1.2,Petrol,3350,Lower
6953,ford,4521.353448275861,2013,81342,Automatic,2.0,Diesel,4790,Good
6954,citroen,5021.941176470587,2013,26000,Manual,1.0,Petrol,3674,Great
6955,vauxhall,5872.614054054054,2013,80556,Manual,1.3,Diesel,3290,Great
6956,fiat,5870.0,2013,73000,Manual,1.3,Diesel,3750,Great
6957,nissan,6429.567010309279,2013,50237,Manual,1.2,Petrol,3495,Fair
6958,ford,6281.729041916167,2013,93000,Manual,1.0,Petrol,3495,Great
6959,vauxhall,5872.614054054054,2013,58000,Manual,1.2,Petrol,3999,Great
6960,peugeot,2218.5454545454545,2013,26000,Manual,1.0,Petrol,4000,Great
6961,vauxhall,3086.220588235294,2013,83000,Manual,1.3,Diesel,2799,Great
6962,skoda,6104.977142857144,2013,62500,Manual,1.2,Petrol,5595,Good
6963,hyundai,5777.2758620689665,2013,125000,Manual,1.6,Diesel,3295,Higher
6964,peugeot,5429.780701754386,2013,33000,Manual,1.6,Petrol,5895,Great
6965,volkswagen,6953.277192982456,2013,54517,Manual,1.4,Petrol,8500,Fair
6966,peugeot,2218.5454545454545,2013,66300,Manual,1.0,Petrol,2850,Good
6967,mazda,11541.0,2013,74959,Manual,2.2,Diesel,8990,Great
6968,nissan,8562.89423076923,2013,67000,Manual,1.5,Diesel,6399,Good
6969,fiat,5703.985576923077,2013,37500,Manual,1.2,Petrol,4595,Great
6970,vauxhall,5872.614054054054,2013,88000,Manual,1.2,Petrol,3095,Great
6971,mazda,5743.0275229357785,2013,91000,Manual,1.3,Petrol,3790,Fair
6972,dacia,7102.659090909091,2013,69800,Manual,1.5,Diesel,3995,Lower
6973,vauxhall,4450.92,2013,80000,Manual,2.2,Diesel,4995,Lower
6974,volkswagen,5994.9082568807335,2013,100229,Automatic,2.0,Diesel,4995,Great
6975,peugeot,4530.785714285715,2013,110000,Manual,1.6,Diesel,3692,Higher
6976,skoda,6104.977142857144,2013,60000,Manual,1.2,Petrol,3695,Lower
6977,peugeot,13334.882352941177,2013,110000,Automatic,1.6,Diesel,3500,Good
6978,seat,9317.119658119658,2013,54334,Automatic,1.2,Petrol,6490,Lower
6979,citroen,4225.833333333333,2013,73285,Manual,1.2,Petrol,3895,Great
6980,citroen,5021.941176470587,2013,42462,Manual,1.0,Petrol,3650,Good
6981,kia,5438.817073170731,2013,72000,Manual,1.4,Diesel,3981,Lower
6982,vauxhall,6936.854166666668,2013,51000,Manual,1.4,Petrol,6695,Good
6983,audi,7671.473684210528,2013,108588,Manual,2.0,Diesel,6490,Good
6984,citroen,5021.941176470587,2013,41969,Manual,1.0,Petrol,3590,Fair
6985,ford,6281.729041916167,2014,208000,Manual,1.5,Diesel,1989,Great
6986,peugeot,5429.780701754386,2014,134000,Manual,1.6,Diesel,2495,Lower
6987,vauxhall,5872.614054054054,2014,72947,Manual,1.3,Diesel,2999,Lower
6988,renault,5933.241258741258,2014,70000,Manual,1.2,Petrol,3489,Lower
6989,mini,7929.057142857144,2014,54000,Manual,1.5,Petrol,7295,Lower
6990,peugeot,7344.327014218009,2014,63123,Manual,1.0,Petrol,3495,Lower
6991,vauxhall,7158.136752136752,2014,65337,Manual,1.4,Petrol,4709,Good
6992,seat,6459.587719298244,2014,78000,Manual,1.4,Petrol,3995,Lower
6993,vauxhall,5872.614054054054,2014,89700,Manual,1.2,Petrol,1995,Lower
6994,peugeot,7344.327014218009,2014,86741,Manual,1.2,Petrol,3695,Good
6995,citroen,4225.833333333333,2014,112000,Manual,1.6,Diesel,3000,Lower
6996,fiat,6347.0,2014,46673,Manual,1.2,Petrol,5999,Great
6997,ford,5246.603305785124,2014,177280,Manual,1.6,Diesel,2000,Good
6998,fiat,3246.4,2014,97000,Manual,1.2,Petrol,1995,Great
6999,vauxhall,4687.431330472104,2014,102000,Manual,1.7,Diesel,3350,Great
7000,skoda,6104.977142857144,2014,85000,Manual,1.6,Diesel,4995,Good
7001,peugeot,7344.327014218009,2014,134000,Manual,1.6,Diesel,2789,Good
7002,fiat,5703.985576923077,2014,53973,Manual,1.2,Petrol,3999,Good
7003,citroen,9967.0,2014,57544,Manual,1.6,Diesel,5870,Lower
7004,chevrolet,2643.2,2014,78000,Manual,1.6,Petrol,2500,Lower
7005,volkswagen,6953.277192982456,2014,115000,Manual,1.4,Petrol,5950,Lower
7006,vauxhall,5872.614054054054,2014,48004,Manual,1.4,Petrol,2995,Lower
7007,peugeot,7344.327014218009,2014,41000,Manual,1.0,Petrol,3995,Good
7008,seat,6459.587719298244,2014,45492,Manual,1.4,Petrol,5400,Great
7009,mitsubishi,8483.16,2014,69000,Manual,1.6,Petrol,5890,Good
7010,fiat,5703.985576923077,2014,107000,Manual,1.2,Petrol,2995,Lower
7011,skoda,8090.169014084507,2014,158000,Manual,1.6,Diesel,2995,Lower
7012,seat,9317.119658119658,2014,85906,Automatic,2.0,Diesel,8450,Fair
7013,vauxhall,7158.136752136752,2014,92764,Manual,1.4,Petrol,3995,Lower
7014,vauxhall,4687.431330472104,2014,139000,Manual,1.7,Diesel,2290,Good
7015,vauxhall,7289.470588235295,2014,85462,Manual,1.4,Petrol,4450,Lower
7016,renault,5933.241258741258,2014,92123,Manual,1.2,Petrol,3990,Lower
7017,vauxhall,5872.614054054054,2014,95678,Manual,1.3,Diesel,2345,Great
7018,hyundai,5303.289473684211,2014,59800,Manual,1.0,Petrol,4350,Good
7019,hyundai,6017.529411764705,2014,62000,Manual,1.7,Diesel,5995,Lower
7020,fiat,5703.985576923077,2014,48000,Manual,1.2,Petrol,2995,Lower
7021,vauxhall,2624.614285714286,2014,114480,Manual,1.7,Diesel,2495,Great
7022,mg,2495.0,2014,62000,Manual,1.9,Diesel,1695,Lower
7023,volkswagen,6736.627009646302,2014,86200,Manual,1.2,Petrol,4995,Good
7024,vauxhall,4687.431330472104,2014,61000,Manual,1.4,Petrol,4740,Fair
7025,skoda,6104.977142857144,2014,78228,Manual,1.2,Petrol,4995,Good
7026,jaguar,8782.5,2014,60000,Automatic,3.0,Diesel,14995,Good
7027,citroen,6795.0,2014,53769,Automatic,1.6,Diesel,6795,Good
7028,honda,3397.8,2014,128100,Manual,1.4,Petrol,2296,Lower
7029,citroen,5021.941176470587,2014,41045,Manual,1.0,Petrol,4495,Good
7030,kia,5170.625,2014,106000,Automatic,1.6,Petrol,4995,Good
7031,renault,3834.1785714285716,2014,114000,Manual,1.5,Diesel,2975,Lower
7032,peugeot,6908.847222222223,2014,41000,Manual,1.0,Petrol,4495,Fair
7033,bmw,7848.303225806451,2014,64250,Manual,1.6,Petrol,8190,Good
7034,dacia,7102.659090909091,2014,67500,Manual,0.9,Petrol,4495,Lower
7035,peugeot,7344.327014218009,2014,50000,Manual,1.2,Petrol,4000,Lower
7036,vauxhall,5872.614054054054,2014,72000,Manual,1.2,Petrol,2990,Lower
7037,ford,5246.603305785124,2014,98000,Manual,1.6,Diesel,4495,Great
7038,vauxhall,4687.431330472104,2014,82000,Manual,2.0,Diesel,4250,Good
7039,mazda,5089.122448979592,2014,125000,Manual,2.2,Diesel,4595,Great
7040,vauxhall,5872.614054054054,2014,62000,Manual,1.4,Petrol,3995,Lower
7041,toyota,3982.165680473373,2014,87000,Manual,1.33,Petrol,4295,Lower
7042,vauxhall,4687.431330472104,2014,101131,Manual,1.7,Diesel,3350,Great
7043,nissan,7387.085227272727,2014,86453,Manual,1.5,Diesel,5385,Good
7044,fiat,5703.985576923077,2014,36000,Manual,1.2,Petrol,3995,Lower
7045,vauxhall,5872.614054054054,2014,38349,Manual,1.2,Petrol,4395,Good
7046,hyundai,6624.684684684685,2014,60000,Manual,1.2,Petrol,3999,Great
7047,kia,5437.333333333333,2014,47653,Manual,1.25,Petrol,4495,Lower
7048,mercedes-benz,13754.521739130434,2014,59144,Manual,1.5,Diesel,10495,Good
